id,name,height,weight,lang,types
237,hitmontop,14,480,"[['カポエラー', 'ja-Hrkt'], ['Kapoerer', 'roomaji'], ['카포에라', 'ko'], ['戰舞郎', 'zh-Hant'], ['Kapoera', 'fr'], ['Kapoera', 'de'], ['Hitmontop', 'es'], ['Hitmontop', 'it'], ['Hitmontop', 'en'], ['カポエラー', 'ja'], ['战舞郎', 'zh-Hans']]","[[1, 'fighting']]"
238,smoochum,4,60,"[['ムチュール', 'ja-Hrkt'], ['Muchul', 'roomaji'], ['뽀뽀라', 'ko'], ['迷唇娃', 'zh-Hant'], ['Lippouti', 'fr'], ['Kussilla', 'de'], ['Smoochum', 'es'], ['Smoochum', 'it'], ['Smoochum', 'en'], ['ムチュール', 'ja'], ['迷唇娃', 'zh-Hans']]","[[1, 'ice'], [2, 'psychic']]"
239,elekid,6,235,"[['エレキッド', 'ja-Hrkt'], ['Elekid', 'roomaji'], ['에레키드', 'ko'], ['電擊怪', 'zh-Hant'], ['Élekid', 'fr'], ['Elekid', 'de'], ['Elekid', 'es'], ['Elekid', 'it'], ['Elekid', 'en'], ['エレキッド', 'ja'], ['电击怪', 'zh-Hans']]","[[1, 'electric']]"
240,magby,7,214,"[['ブビィ', 'ja-Hrkt'], ['Buby', 'roomaji'], ['마그비', 'ko'], ['鴨嘴寶寶', 'zh-Hant'], ['Magby', 'fr'], ['Magby', 'de'], ['Magby', 'es'], ['Magby', 'it'], ['Magby', 'en'], ['ブビィ', 'ja'], ['鸭嘴宝宝', 'zh-Hans']]","[[1, 'fire']]"
241,miltank,12,755,"[['ミルタンク', 'ja-Hrkt'], ['Miltank', 'roomaji'], ['밀탱크', 'ko'], ['大奶罐', 'zh-Hant'], ['Écrémeuh', 'fr'], ['Miltank', 'de'], ['Miltank', 'es'], ['Miltank', 'it'], ['Miltank', 'en'], ['ミルタンク', 'ja'], ['大奶罐', 'zh-Hans']]","[[1, 'normal']]"
242,blissey,15,468,"[['ハピナス', 'ja-Hrkt'], ['Happinas', 'roomaji'], ['해피너스', 'ko'], ['幸福蛋', 'zh-Hant'], ['Leuphorie', 'fr'], ['Heiteira', 'de'], ['Blissey', 'es'], ['Blissey', 'it'], ['Blissey', 'en'], ['ハピナス', 'ja'], ['幸福蛋', 'zh-Hans']]","[[1, 'normal']]"
243,raikou,19,1780,"[['ライコウ', 'ja-Hrkt'], ['Raikou', 'roomaji'], ['라이코', 'ko'], ['雷公', 'zh-Hant'], ['Raikou', 'fr'], ['Raikou', 'de'], ['Raikou', 'es'], ['Raikou', 'it'], ['Raikou', 'en'], ['ライコウ', 'ja'], ['雷公', 'zh-Hans']]","[[1, 'electric']]"
244,entei,21,1980,"[['エンテイ', 'ja-Hrkt'], ['Entei', 'roomaji'], ['앤테이', 'ko'], ['炎帝', 'zh-Hant'], ['Entei', 'fr'], ['Entei', 'de'], ['Entei', 'es'], ['Entei', 'it'], ['Entei', 'en'], ['エンテイ', 'ja'], ['炎帝', 'zh-Hans']]","[[1, 'fire']]"
245,suicune,20,1870,"[['スイクン', 'ja-Hrkt'], ['Suikun', 'roomaji'], ['스이쿤', 'ko'], ['水君', 'zh-Hant'], ['Suicune', 'fr'], ['Suicune', 'de'], ['Suicune', 'es'], ['Suicune', 'it'], ['Suicune', 'en'], ['スイクン', 'ja'], ['水君', 'zh-Hans']]","[[1, 'water']]"
246,larvitar,6,720,"[['ヨーギラス', 'ja-Hrkt'], ['Yogiras', 'roomaji'], ['애버라스', 'ko'], ['幼基拉斯', 'zh-Hant'], ['Embrylex', 'fr'], ['Larvitar', 'de'], ['Larvitar', 'es'], ['Larvitar', 'it'], ['Larvitar', 'en'], ['ヨーギラス', 'ja'], ['幼基拉斯', 'zh-Hans']]","[[1, 'rock'], [2, 'ground']]"
247,pupitar,12,1520,"[['サナギラス', 'ja-Hrkt'], ['Sanagiras', 'roomaji'], ['데기라스', 'ko'], ['沙基拉斯', 'zh-Hant'], ['Ymphect', 'fr'], ['Pupitar', 'de'], ['Pupitar', 'es'], ['Pupitar', 'it'], ['Pupitar', 'en'], ['サナギラス', 'ja'], ['沙基拉斯', 'zh-Hans']]","[[1, 'rock'], [2, 'ground']]"
248,tyranitar,20,2020,"[['バンギラス', 'ja-Hrkt'], ['Bangiras', 'roomaji'], ['마기라스', 'ko'], ['班基拉斯', 'zh-Hant'], ['Tyranocif', 'fr'], ['Despotar', 'de'], ['Tyranitar', 'es'], ['Tyranitar', 'it'], ['Tyranitar', 'en'], ['バンギラス', 'ja'], ['班基拉斯', 'zh-Hans']]","[[1, 'rock'], [2, 'dark']]"
249,lugia,52,2160,"[['ルギア', 'ja-Hrkt'], ['Lugia', 'roomaji'], ['루기아', 'ko'], ['洛奇亞', 'zh-Hant'], ['Lugia', 'fr'], ['Lugia', 'de'], ['Lugia', 'es'], ['Lugia', 'it'], ['Lugia', 'en'], ['ルギア', 'ja'], ['洛奇亚', 'zh-Hans']]","[[1, 'psychic'], [2, 'flying']]"
250,ho-oh,38,1990,"[['ホウオウ', 'ja-Hrkt'], ['Houou', 'roomaji'], ['칠색조', 'ko'], ['鳳王', 'zh-Hant'], ['Ho-Oh', 'fr'], ['Ho-Oh', 'de'], ['Ho-Oh', 'es'], ['Ho-Oh', 'it'], ['Ho-Oh', 'en'], ['ホウオウ', 'ja'], ['凤王', 'zh-Hans']]","[[1, 'fire'], [2, 'flying']]"
251,celebi,6,50,"[['セレビィ', 'ja-Hrkt'], ['Celebi', 'roomaji'], ['세레비', 'ko'], ['時拉比', 'zh-Hant'], ['Celebi', 'fr'], ['Celebi', 'de'], ['Celebi', 'es'], ['Celebi', 'it'], ['Celebi', 'en'], ['セレビィ', 'ja'], ['时拉比', 'zh-Hans']]","[[1, 'psychic'], [2, 'grass']]"
252,treecko,5,50,"[['キモリ', 'ja-Hrkt'], ['Kimori', 'roomaji'], ['나무지기', 'ko'], ['木守宮', 'zh-Hant'], ['Arcko', 'fr'], ['Geckarbor', 'de'], ['Treecko', 'es'], ['Treecko', 'it'], ['Treecko', 'en'], ['キモリ', 'ja'], ['木守宫', 'zh-Hans']]","[[1, 'grass']]"
253,grovyle,9,216,"[['ジュプトル', 'ja-Hrkt'], ['Juptile', 'roomaji'], ['나무돌이', 'ko'], ['森林蜥蜴', 'zh-Hant'], ['Massko', 'fr'], ['Reptain', 'de'], ['Grovyle', 'es'], ['Grovyle', 'it'], ['Grovyle', 'en'], ['ジュプトル', 'ja'], ['森林蜥蜴', 'zh-Hans']]","[[1, 'grass']]"
254,sceptile,17,522,"[['ジュカイン', 'ja-Hrkt'], ['Jukain', 'roomaji'], ['나무킹', 'ko'], ['蜥蜴王', 'zh-Hant'], ['Jungko', 'fr'], ['Gewaldro', 'de'], ['Sceptile', 'es'], ['Sceptile', 'it'], ['Sceptile', 'en'], ['ジュカイン', 'ja'], ['蜥蜴王', 'zh-Hans']]","[[1, 'grass']]"
255,torchic,4,25,"[['アチャモ', 'ja-Hrkt'], ['Achamo', 'roomaji'], ['아차모', 'ko'], ['火稚雞', 'zh-Hant'], ['Poussifeu', 'fr'], ['Flemmli', 'de'], ['Torchic', 'es'], ['Torchic', 'it'], ['Torchic', 'en'], ['アチャモ', 'ja'], ['火稚鸡', 'zh-Hans']]","[[1, 'fire']]"
256,combusken,9,195,"[['ワカシャモ', 'ja-Hrkt'], ['Wakasyamo', 'roomaji'], ['영치코', 'ko'], ['力壯雞', 'zh-Hant'], ['Galifeu', 'fr'], ['Jungglut', 'de'], ['Combusken', 'es'], ['Combusken', 'it'], ['Combusken', 'en'], ['ワカシャモ', 'ja'], ['力壮鸡', 'zh-Hans']]","[[1, 'fire'], [2, 'fighting']]"
257,blaziken,19,520,"[['バシャーモ', 'ja-Hrkt'], ['Bursyamo', 'roomaji'], ['번치코', 'ko'], ['火焰雞', 'zh-Hant'], ['Braségali', 'fr'], ['Lohgock', 'de'], ['Blaziken', 'es'], ['Blaziken', 'it'], ['Blaziken', 'en'], ['バシャーモ', 'ja'], ['火焰鸡', 'zh-Hans']]","[[1, 'fire'], [2, 'fighting']]"
258,mudkip,4,76,"[['ミズゴロウ', 'ja-Hrkt'], ['Mizugorou', 'roomaji'], ['물짱이', 'ko'], ['水躍魚', 'zh-Hant'], ['Gobou', 'fr'], ['Hydropi', 'de'], ['Mudkip', 'es'], ['Mudkip', 'it'], ['Mudkip', 'en'], ['ミズゴロウ', 'ja'], ['水跃鱼', 'zh-Hans']]","[[1, 'water']]"
259,marshtomp,7,280,"[['ヌマクロー', 'ja-Hrkt'], ['Numacraw', 'roomaji'], ['늪짱이', 'ko'], ['沼躍魚', 'zh-Hant'], ['Flobio', 'fr'], ['Moorabbel', 'de'], ['Marshtomp', 'es'], ['Marshtomp', 'it'], ['Marshtomp', 'en'], ['ヌマクロー', 'ja'], ['沼跃鱼', 'zh-Hans']]","[[1, 'water'], [2, 'ground']]"
260,swampert,15,819,"[['ラグラージ', 'ja-Hrkt'], ['Laglarge', 'roomaji'], ['대짱이', 'ko'], ['巨沼怪', 'zh-Hant'], ['Laggron', 'fr'], ['Sumpex', 'de'], ['Swampert', 'es'], ['Swampert', 'it'], ['Swampert', 'en'], ['ラグラージ', 'ja'], ['巨沼怪', 'zh-Hans']]","[[1, 'water'], [2, 'ground']]"
261,poochyena,5,136,"[['ポチエナ', 'ja-Hrkt'], ['Pochiena', 'roomaji'], ['포챠나', 'ko'], ['土狼犬', 'zh-Hant'], ['Medhyèna', 'fr'], ['Fiffyen', 'de'], ['Poochyena', 'es'], ['Poochyena', 'it'], ['Poochyena', 'en'], ['ポチエナ', 'ja'], ['土狼犬', 'zh-Hans']]","[[1, 'dark']]"
262,mightyena,10,370,"[['グラエナ', 'ja-Hrkt'], ['Guraena', 'roomaji'], ['그라에나', 'ko'], ['大狼犬', 'zh-Hant'], ['Grahyèna', 'fr'], ['Magnayen', 'de'], ['Mightyena', 'es'], ['Mightyena', 'it'], ['Mightyena', 'en'], ['グラエナ', 'ja'], ['大狼犬', 'zh-Hans']]","[[1, 'dark']]"
263,zigzagoon,4,175,"[['ジグザグマ', 'ja-Hrkt'], ['Ziguzaguma', 'roomaji'], ['지그제구리', 'ko'], ['蛇紋熊', 'zh-Hant'], ['Zigzaton', 'fr'], ['Zigzachs', 'de'], ['Zigzagoon', 'es'], ['Zigzagoon', 'it'], ['Zigzagoon', 'en'], ['ジグザグマ', 'ja'], ['蛇纹熊', 'zh-Hans']]","[[1, 'normal']]"
264,linoone,5,325,"[['マッスグマ', 'ja-Hrkt'], ['Massuguma', 'roomaji'], ['직구리', 'ko'], ['直衝熊', 'zh-Hant'], ['Linéon', 'fr'], ['Geradaks', 'de'], ['Linoone', 'es'], ['Linoone', 'it'], ['Linoone', 'en'], ['マッスグマ', 'ja'], ['直冲熊', 'zh-Hans']]","[[1, 'normal']]"
265,wurmple,3,36,"[['ケムッソ', 'ja-Hrkt'], ['Kemusso', 'roomaji'], ['개무소', 'ko'], ['刺尾蟲', 'zh-Hant'], ['Chenipotte', 'fr'], ['Waumpel', 'de'], ['Wurmple', 'es'], ['Wurmple', 'it'], ['Wurmple', 'en'], ['ケムッソ', 'ja'], ['刺尾虫', 'zh-Hans']]","[[1, 'bug']]"
266,silcoon,6,100,"[['カラサリス', 'ja-Hrkt'], ['Karasalis', 'roomaji'], ['실쿤', 'ko'], ['甲殼繭', 'zh-Hant'], ['Armulys', 'fr'], ['Schaloko', 'de'], ['Silcoon', 'es'], ['Silcoon', 'it'], ['Silcoon', 'en'], ['カラサリス', 'ja'], ['甲壳茧', 'zh-Hans']]","[[1, 'bug']]"
267,beautifly,10,284,"[['アゲハント', 'ja-Hrkt'], ['Agehunt', 'roomaji'], ['뷰티플라이', 'ko'], ['狩獵鳳蝶', 'zh-Hant'], ['Charmillon', 'fr'], ['Papinella', 'de'], ['Beautifly', 'es'], ['Beautifly', 'it'], ['Beautifly', 'en'], ['アゲハント', 'ja'], ['狩猎凤蝶', 'zh-Hans']]","[[1, 'bug'], [2, 'flying']]"
268,cascoon,7,115,"[['マユルド', 'ja-Hrkt'], ['Mayuld', 'roomaji'], ['카스쿤', 'ko'], ['盾甲繭', 'zh-Hant'], ['Blindalys', 'fr'], ['Panekon', 'de'], ['Cascoon', 'es'], ['Cascoon', 'it'], ['Cascoon', 'en'], ['マユルド', 'ja'], ['盾甲茧', 'zh-Hans']]","[[1, 'bug']]"
269,dustox,12,316,"[['ドクケイル', 'ja-Hrkt'], ['Dokucale', 'roomaji'], ['독케일', 'ko'], ['毒粉蛾', 'zh-Hant'], ['Papinox', 'fr'], ['Pudox', 'de'], ['Dustox', 'es'], ['Dustox', 'it'], ['Dustox', 'en'], ['ドクケイル', 'ja'], ['毒粉蛾', 'zh-Hans']]","[[1, 'bug'], [2, 'poison']]"
270,lotad,5,26,"[['ハスボー', 'ja-Hrkt'], ['Hassboh', 'roomaji'], ['연꽃몬', 'ko'], ['蓮葉童子', 'zh-Hant'], ['Nénupiot', 'fr'], ['Loturzel', 'de'], ['Lotad', 'es'], ['Lotad', 'it'], ['Lotad', 'en'], ['ハスボー', 'ja'], ['莲叶童子', 'zh-Hans']]","[[1, 'water'], [2, 'grass']]"
271,lombre,12,325,"[['ハスブレロ', 'ja-Hrkt'], ['Hasubrero', 'roomaji'], ['로토스', 'ko'], ['蓮帽小童', 'zh-Hant'], ['Lombre', 'fr'], ['Lombrero', 'de'], ['Lombre', 'es'], ['Lombre', 'it'], ['Lombre', 'en'], ['ハスブレロ', 'ja'], ['莲帽小童', 'zh-Hans']]","[[1, 'water'], [2, 'grass']]"
272,ludicolo,15,550,"[['ルンパッパ', 'ja-Hrkt'], ['Runpappa', 'roomaji'], ['로파파', 'ko'], ['樂天河童', 'zh-Hant'], ['Ludicolo', 'fr'], ['Kappalores', 'de'], ['Ludicolo', 'es'], ['Ludicolo', 'it'], ['Ludicolo', 'en'], ['ルンパッパ', 'ja'], ['乐天河童', 'zh-Hans']]","[[1, 'water'], [2, 'grass']]"
273,seedot,5,40,"[['タネボー', 'ja-Hrkt'], ['Taneboh', 'roomaji'], ['도토링', 'ko'], ['橡實果', 'zh-Hant'], ['Grainipiot', 'fr'], ['Samurzel', 'de'], ['Seedot', 'es'], ['Seedot', 'it'], ['Seedot', 'en'], ['タネボー', 'ja'], ['橡实果', 'zh-Hans']]","[[1, 'grass']]"
274,nuzleaf,10,280,"[['コノハナ', 'ja-Hrkt'], ['Konohana', 'roomaji'], ['잎새코', 'ko'], ['長鼻葉', 'zh-Hant'], ['Pifeuil', 'fr'], ['Blanas', 'de'], ['Nuzleaf', 'es'], ['Nuzleaf', 'it'], ['Nuzleaf', 'en'], ['コノハナ', 'ja'], ['长鼻叶', 'zh-Hans']]","[[1, 'grass'], [2, 'dark']]"
275,shiftry,13,596,"[['ダーテング', 'ja-Hrkt'], ['Dirteng', 'roomaji'], ['다탱구', 'ko'], ['狡猾天狗', 'zh-Hant'], ['Tengalice', 'fr'], ['Tengulist', 'de'], ['Shiftry', 'es'], ['Shiftry', 'it'], ['Shiftry', 'en'], ['ダーテング', 'ja'], ['狡猾天狗', 'zh-Hans']]","[[1, 'grass'], [2, 'dark']]"
276,taillow,3,23,"[['スバメ', 'ja-Hrkt'], ['Subame', 'roomaji'], ['테일로', 'ko'], ['傲骨燕', 'zh-Hant'], ['Nirondelle', 'fr'], ['Schwalbini', 'de'], ['Taillow', 'es'], ['Taillow', 'it'], ['Taillow', 'en'], ['スバメ', 'ja'], ['傲骨燕', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
277,swellow,7,198,"[['オオスバメ', 'ja-Hrkt'], ['Ohsubame', 'roomaji'], ['스왈로', 'ko'], ['大王燕', 'zh-Hant'], ['Hélédelle', 'fr'], ['Schwalboss', 'de'], ['Swellow', 'es'], ['Swellow', 'it'], ['Swellow', 'en'], ['オオスバメ', 'ja'], ['大王燕', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
278,wingull,6,95,"[['キャモメ', 'ja-Hrkt'], ['Camome', 'roomaji'], ['갈모매', 'ko'], ['長翅鷗', 'zh-Hant'], ['Goélise', 'fr'], ['Wingull', 'de'], ['Wingull', 'es'], ['Wingull', 'it'], ['Wingull', 'en'], ['キャモメ', 'ja'], ['长翅鸥', 'zh-Hans']]","[[1, 'water'], [2, 'flying']]"
279,pelipper,12,280,"[['ペリッパー', 'ja-Hrkt'], ['Pelipper', 'roomaji'], ['패리퍼', 'ko'], ['大嘴鷗', 'zh-Hant'], ['Bekipan', 'fr'], ['Pelipper', 'de'], ['Pelipper', 'es'], ['Pelipper', 'it'], ['Pelipper', 'en'], ['ペリッパー', 'ja'], ['大嘴鸥', 'zh-Hans']]","[[1, 'water'], [2, 'flying']]"
280,ralts,4,66,"[['ラルトス', 'ja-Hrkt'], ['Ralts', 'roomaji'], ['랄토스', 'ko'], ['拉魯拉絲', 'zh-Hant'], ['Tarsal', 'fr'], ['Trasla', 'de'], ['Ralts', 'es'], ['Ralts', 'it'], ['Ralts', 'en'], ['ラルトス', 'ja'], ['拉鲁拉丝', 'zh-Hans']]","[[1, 'psychic'], [2, 'fairy']]"
281,kirlia,8,202,"[['キルリア', 'ja-Hrkt'], ['Kirlia', 'roomaji'], ['킬리아', 'ko'], ['奇魯莉安', 'zh-Hant'], ['Kirlia', 'fr'], ['Kirlia', 'de'], ['Kirlia', 'es'], ['Kirlia', 'it'], ['Kirlia', 'en'], ['キルリア', 'ja'], ['奇鲁莉安', 'zh-Hans']]","[[1, 'psychic'], [2, 'fairy']]"
282,gardevoir,16,484,"[['サーナイト', 'ja-Hrkt'], ['Sirnight', 'roomaji'], ['가디안', 'ko'], ['沙奈朵', 'zh-Hant'], ['Gardevoir', 'fr'], ['Guardevoir', 'de'], ['Gardevoir', 'es'], ['Gardevoir', 'it'], ['Gardevoir', 'en'], ['サーナイト', 'ja'], ['沙奈朵', 'zh-Hans']]","[[1, 'psychic'], [2, 'fairy']]"
283,surskit,5,17,"[['アメタマ', 'ja-Hrkt'], ['Ametama', 'roomaji'], ['비구술', 'ko'], ['溜溜糖球', 'zh-Hant'], ['Arakdo', 'fr'], ['Gehweiher', 'de'], ['Surskit', 'es'], ['Surskit', 'it'], ['Surskit', 'en'], ['アメタマ', 'ja'], ['溜溜糖球', 'zh-Hans']]","[[1, 'bug'], [2, 'water']]"
284,masquerain,8,36,"[['アメモース', 'ja-Hrkt'], ['Amemoth', 'roomaji'], ['비나방', 'ko'], ['雨翅蛾', 'zh-Hant'], ['Maskadra', 'fr'], ['Maskeregen', 'de'], ['Masquerain', 'es'], ['Masquerain', 'it'], ['Masquerain', 'en'], ['アメモース', 'ja'], ['雨翅蛾', 'zh-Hans']]","[[1, 'bug'], [2, 'flying']]"
285,shroomish,4,45,"[['キノココ', 'ja-Hrkt'], ['Kinococo', 'roomaji'], ['버섯꼬', 'ko'], ['蘑蘑菇', 'zh-Hant'], ['Balignon', 'fr'], ['Knilz', 'de'], ['Shroomish', 'es'], ['Shroomish', 'it'], ['Shroomish', 'en'], ['キノココ', 'ja'], ['蘑蘑菇', 'zh-Hans']]","[[1, 'grass']]"
286,breloom,12,392,"[['キノガッサ', 'ja-Hrkt'], ['Kinogassa', 'roomaji'], ['버섯모', 'ko'], ['斗笠菇', 'zh-Hant'], ['Chapignon', 'fr'], ['Kapilz', 'de'], ['Breloom', 'es'], ['Breloom', 'it'], ['Breloom', 'en'], ['キノガッサ', 'ja'], ['斗笠菇', 'zh-Hans']]","[[1, 'grass'], [2, 'fighting']]"
287,slakoth,8,240,"[['ナマケロ', 'ja-Hrkt'], ['Namakero', 'roomaji'], ['게을로', 'ko'], ['懶人獺', 'zh-Hant'], ['Parecool', 'fr'], ['Bummelz', 'de'], ['Slakoth', 'es'], ['Slakoth', 'it'], ['Slakoth', 'en'], ['ナマケロ', 'ja'], ['懒人獭', 'zh-Hans']]","[[1, 'normal']]"
288,vigoroth,14,465,"[['ヤルキモノ', 'ja-Hrkt'], ['Yarukimono', 'roomaji'], ['발바로', 'ko'], ['過動猿', 'zh-Hant'], ['Vigoroth', 'fr'], ['Muntier', 'de'], ['Vigoroth', 'es'], ['Vigoroth', 'it'], ['Vigoroth', 'en'], ['ヤルキモノ', 'ja'], ['过动猿', 'zh-Hans']]","[[1, 'normal']]"
289,slaking,20,1305,"[['ケッキング', 'ja-Hrkt'], ['Kekking', 'roomaji'], ['게을킹', 'ko'], ['請假王', 'zh-Hant'], ['Monaflèmit', 'fr'], ['Letarking', 'de'], ['Slaking', 'es'], ['Slaking', 'it'], ['Slaking', 'en'], ['ケッキング', 'ja'], ['请假王', 'zh-Hans']]","[[1, 'normal']]"
290,nincada,5,55,"[['ツチニン', 'ja-Hrkt'], ['Tutinin', 'roomaji'], ['토중몬', 'ko'], ['土居忍士', 'zh-Hant'], ['Ningale', 'fr'], ['Nincada', 'de'], ['Nincada', 'es'], ['Nincada', 'it'], ['Nincada', 'en'], ['ツチニン', 'ja'], ['土居忍士', 'zh-Hans']]","[[1, 'bug'], [2, 'ground']]"
291,ninjask,8,120,"[['テッカニン', 'ja-Hrkt'], ['Tekkanin', 'roomaji'], ['아이스크', 'ko'], ['鐵面忍者', 'zh-Hant'], ['Ninjask', 'fr'], ['Ninjask', 'de'], ['Ninjask', 'es'], ['Ninjask', 'it'], ['Ninjask', 'en'], ['テッカニン', 'ja'], ['铁面忍者', 'zh-Hans']]","[[1, 'bug'], [2, 'flying']]"
292,shedinja,8,12,"[['ヌケニン', 'ja-Hrkt'], ['Nukenin', 'roomaji'], ['껍질몬', 'ko'], ['脫殼忍者', 'zh-Hant'], ['Munja', 'fr'], ['Ninjatom', 'de'], ['Shedinja', 'es'], ['Shedinja', 'it'], ['Shedinja', 'en'], ['ヌケニン', 'ja'], ['脱壳忍者', 'zh-Hans']]","[[1, 'bug'], [2, 'ghost']]"
293,whismur,6,163,"[['ゴニョニョ', 'ja-Hrkt'], ['Gonyonyo', 'roomaji'], ['소곤룡', 'ko'], ['咕妞妞', 'zh-Hant'], ['Chuchmur', 'fr'], ['Flurmel', 'de'], ['Whismur', 'es'], ['Whismur', 'it'], ['Whismur', 'en'], ['ゴニョニョ', 'ja'], ['咕妞妞', 'zh-Hans']]","[[1, 'normal']]"
294,loudred,10,405,"[['ドゴーム', 'ja-Hrkt'], ['Dogohmb', 'roomaji'], ['노공룡', 'ko'], ['吼爆彈', 'zh-Hant'], ['Ramboum', 'fr'], ['Krakeelo', 'de'], ['Loudred', 'es'], ['Loudred', 'it'], ['Loudred', 'en'], ['ドゴーム', 'ja'], ['吼爆弹', 'zh-Hans']]","[[1, 'normal']]"
295,exploud,15,840,"[['バクオング', 'ja-Hrkt'], ['Bakuong', 'roomaji'], ['폭음룡', 'ko'], ['爆音怪', 'zh-Hant'], ['Brouhabam', 'fr'], ['Krawumms', 'de'], ['Exploud', 'es'], ['Exploud', 'it'], ['Exploud', 'en'], ['バクオング', 'ja'], ['爆音怪', 'zh-Hans']]","[[1, 'normal']]"
296,makuhita,10,864,"[['マクノシタ', 'ja-Hrkt'], ['Makunoshita', 'roomaji'], ['마크탕', 'ko'], ['幕下力士', 'zh-Hant'], ['Makuhita', 'fr'], ['Makuhita', 'de'], ['Makuhita', 'es'], ['Makuhita', 'it'], ['Makuhita', 'en'], ['マクノシタ', 'ja'], ['幕下力士', 'zh-Hans']]","[[1, 'fighting']]"
297,hariyama,23,2538,"[['ハリテヤマ', 'ja-Hrkt'], ['Hariteyama', 'roomaji'], ['하리뭉', 'ko'], ['鐵掌力士', 'zh-Hant'], ['Hariyama', 'fr'], ['Hariyama', 'de'], ['Hariyama', 'es'], ['Hariyama', 'it'], ['Hariyama', 'en'], ['ハリテヤマ', 'ja'], ['铁掌力士', 'zh-Hans']]","[[1, 'fighting']]"
298,azurill,2,20,"[['ルリリ', 'ja-Hrkt'], ['Ruriri', 'roomaji'], ['루리리', 'ko'], ['露力麗', 'zh-Hant'], ['Azurill', 'fr'], ['Azurill', 'de'], ['Azurill', 'es'], ['Azurill', 'it'], ['Azurill', 'en'], ['ルリリ', 'ja'], ['露力丽', 'zh-Hans']]","[[1, 'normal'], [2, 'fairy']]"
299,nosepass,10,970,"[['ノズパス', 'ja-Hrkt'], ['Nosepass', 'roomaji'], ['코코파스', 'ko'], ['朝北鼻', 'zh-Hant'], ['Tarinor', 'fr'], ['Nasgnet', 'de'], ['Nosepass', 'es'], ['Nosepass', 'it'], ['Nosepass', 'en'], ['ノズパス', 'ja'], ['朝北鼻', 'zh-Hans']]","[[1, 'rock']]"
300,skitty,6,110,"[['エネコ', 'ja-Hrkt'], ['Eneco', 'roomaji'], ['에나비', 'ko'], ['向尾喵', 'zh-Hant'], ['Skitty', 'fr'], ['Eneco', 'de'], ['Skitty', 'es'], ['Skitty', 'it'], ['Skitty', 'en'], ['エネコ', 'ja'], ['向尾喵', 'zh-Hans']]","[[1, 'normal']]"
301,delcatty,11,326,"[['エネコロロ', 'ja-Hrkt'], ['Enekororo', 'roomaji'], ['델케티', 'ko'], ['優雅貓', 'zh-Hant'], ['Delcatty', 'fr'], ['Enekoro', 'de'], ['Delcatty', 'es'], ['Delcatty', 'it'], ['Delcatty', 'en'], ['エネコロロ', 'ja'], ['优雅猫', 'zh-Hans']]","[[1, 'normal']]"
302,sableye,5,110,"[['ヤミラミ', 'ja-Hrkt'], ['Yamirami', 'roomaji'], ['깜까미', 'ko'], ['勾魂眼', 'zh-Hant'], ['Ténéfix', 'fr'], ['Zobiris', 'de'], ['Sableye', 'es'], ['Sableye', 'it'], ['Sableye', 'en'], ['ヤミラミ', 'ja'], ['勾魂眼', 'zh-Hans']]","[[1, 'dark'], [2, 'ghost']]"
303,mawile,6,115,"[['クチート', 'ja-Hrkt'], ['Kucheat', 'roomaji'], ['입치트', 'ko'], ['大嘴娃', 'zh-Hant'], ['Mysdibule', 'fr'], ['Flunkifer', 'de'], ['Mawile', 'es'], ['Mawile', 'it'], ['Mawile', 'en'], ['クチート', 'ja'], ['大嘴娃', 'zh-Hans']]","[[1, 'steel'], [2, 'fairy']]"
304,aron,4,600,"[['ココドラ', 'ja-Hrkt'], ['Cokodora', 'roomaji'], ['가보리', 'ko'], ['可可多拉', 'zh-Hant'], ['Galekid', 'fr'], ['Stollunior', 'de'], ['Aron', 'es'], ['Aron', 'it'], ['Aron', 'en'], ['ココドラ', 'ja'], ['可可多拉', 'zh-Hans']]","[[1, 'steel'], [2, 'rock']]"
305,lairon,9,1200,"[['コドラ', 'ja-Hrkt'], ['Kodora', 'roomaji'], ['갱도라', 'ko'], ['可多拉', 'zh-Hant'], ['Galegon', 'fr'], ['Stollrak', 'de'], ['Lairon', 'es'], ['Lairon', 'it'], ['Lairon', 'en'], ['コドラ', 'ja'], ['可多拉', 'zh-Hans']]","[[1, 'steel'], [2, 'rock']]"
306,aggron,21,3600,"[['ボスゴドラ', 'ja-Hrkt'], ['Bossgodora', 'roomaji'], ['보스로라', 'ko'], ['波士可多拉', 'zh-Hant'], ['Galeking', 'fr'], ['Stolloss', 'de'], ['Aggron', 'es'], ['Aggron', 'it'], ['Aggron', 'en'], ['ボスゴドラ', 'ja'], ['波士可多拉', 'zh-Hans']]","[[1, 'steel'], [2, 'rock']]"
307,meditite,6,112,"[['アサナン', 'ja-Hrkt'], ['Asanan', 'roomaji'], ['요가랑', 'ko'], ['瑪沙那', 'zh-Hant'], ['Méditikka', 'fr'], ['Meditie', 'de'], ['Meditite', 'es'], ['Meditite', 'it'], ['Meditite', 'en'], ['アサナン', 'ja'], ['玛沙那', 'zh-Hans']]","[[1, 'fighting'], [2, 'psychic']]"
